,question,answer,category,table_id
743,How many years had the Chadian Civil War been going when the Overthrow and death of François Tombalbaye in 1975 happened?,10 years,proxy war,974
744,What were the number of years that the Chadian Civil War had been ongoing when the Overthrow of Félix Malloum in 1979 happened?,14 years,proxy war,974
745,How many years did Chadian Civil War was held?,14 Years (1965–1979),proxy war,974
746,Who was the belligerent in the Chadian Civil War in 1970?,Second Liberation Army,proxy war,974
747,Who was the leader of libya in 1971 when supporting the Chadian Civil War ?,Muammar al-Gaddafi,proxy war,974
748,How many years did the civil war in Chad last?,14,proxy war,974
749,How long before the end of the war did the third liberation army get formed?,11 years,proxy war,974
750,How much longer was GUNT part of the  Pro-Libyan Chadian faction than Codos?,4 years,proxy war,975
751,How many years prior to the end of the war did DR Sudan end its support?,2,proxy war,975
752,How long after FAT was GUNT an Anti-Libyan Chadian faction?,7 years,proxy war,975
753,How long did Codos involve in belligerence in the Chadian-Libyan conflict?,3 years,proxy war,975
754,Which belligerent was part of the Anti-Libyan Chadian faction the longest?,FAN,proxy war,975
755,How long did DR Sudan support the Chadian–Libyan conflict?,7 years,proxy war,975
756,How long before the war ended did Republic of the Congo stop being a belligerent?,2,proxy war,978
757,How much longer was Katanga a belligerent than Kwilu and Simba rebels?,2 years,proxy war,978
758,How long after the start of the war did the United States become a belligerent?,4 years,proxy war,978
759,How many years longer was the command of  Abdul Salam Arif than Abdul Rahman Arif's?,1,proxy war,981
760,How many years after the beginning the war did the Soviet Union end its non-combat aid?,3,proxy war,981
761,How long before the war began did Abdul Karim Qasim become a leader?,3 years,proxy war,981
762,Who was the longest tenured Leader or Commander of the Ba'athist Iraq?,Abdul salam Arif,proxy war,981
763,Who was the first commander of KDP after 1964?,Ali Askari,proxy war,981
764,Who is the commander of First Kurdish–Iraqi War in 1960?,Abdul Karim Qasim,proxy war,981
765,How many iraqi soldiers was killed in the First Kurdish–Iraqi war held between 1961-1970?,"10,000",proxy war,981
766,How many years was Ahmed Hassan al-Bakr a Leader and Commander of the Ba'athist Iraq?,One,proxy war,981
767,Where was the First Kurdish–Iraqi war held in 1965?,Iraqi Kurdistan,proxy war,981
768,How many years did the First Sudanese Civil War last?,16 years,proxy war,982
769,How many years have passed since the First Sudanese Civil War ended?,50 years,proxy war,982
770,How many years before the war ended did Republic of the Sudan stop being a belligerent?,3,proxy war,982
771,How long after the beginning of the war did the Sudanese Armed Forces have its greatest strength?,16 years,proxy war,982
772,What country began to be a belligerent the same year the Democratic Republic stopped?,Israel,proxy war,982
773,How many years has it been since the First Sudanese Civil War began?,67 years,proxy war,982
774,How much longer was Neo Hom a belligerent than the Party of Democratic Kampuchea?,17 years,proxy war,987
775,How long after the beginning of insurgency did Russia stop bein a belligerent?,14 years,proxy war,987
776,How many years did USA supported Insurgency in Laos since 1975?,15 Years (upto 1990),proxy war,987
777,How many years has it been since Insurgency in Laos?,47 years,proxy war,987
778,How long did Neo Hom support belligerents in the Insurgency in Laos?,26 years,proxy war,987
779,What is the status of Insurgency in Laos in 2020?,Hmong-led coup attempt against the Lao government foiled; alleged plotters tried and exonerated in the U.S.,proxy war,987
780,Did the US support belligerents in the Insurgency in Laos when Hmong-led coup attempt against the Lao government was foiled?,No,proxy war,987
781,How many years ago Insurgency in Laos was started?,47 Years ago,proxy war,987
782,How long after the start of the insurgency did Vietnam begin it's support of Laos?,1 year,proxy war,987
783,How many more years did the Malayan Emergency last after the Independence of the Federation of Malaya?,Three years,proxy war,997
784,How much longer was Winston Churchill a leader than Harold Macmillan?,1 year,proxy war,997
785,How long before the end of the emergency did Southern Rhodesia end being a belligerent?,7 years,proxy war,997
786,How long after the Malayan Emergency began did Clement Attlee become a leader or commander?,3 years,proxy war,997
787,Who was the President of the United States when the Malayan Emergency began?,Harry S. Truman,proxy war,997
788,Who was the Prime Minister of Great Britain when the Malayan Emergency ended?,Harold Macmillan,proxy war,997
789,How many leaders or commanders ended their role the year the war ended?,2,proxy war,1000
790,How many years longer was Arnaldo Schulz a leader or commander than Filipe Samuel Magaia?,2,proxy war,1000
791,How long after the start of the war did Francisco da Costa Gomes become a leader or commander?,9 years,proxy war,1000
792,What was the strength of the Rhodesian police reservists during the last year of the war?,"19,000",proxy war,1001
793,How many years before the war ended did Southern Rhodesia stop being a belligerent?,14,proxy war,1001
794,How many years longer was Rhodesia a belligerent than FROLIZI?,13,proxy war,1001
795,Which belligerent became involved the same year that the murder of Aldo Moro occured?,Third Position,proxy war,1020
796,What was the second to last name of the Far Left Terrorists that were opposing the Italian government during Years of Lead?,Worker's Power,proxy war,1020
797,How many total years did Years of Lead take place in Italy?,26,proxy war,1020
798,What happened to kill 85 people in 1980?,Bombing,proxy war,1020
799,How many far-right terrorist groups were fighting in 1975?,two,proxy war,1020
800,How long had the the New Order been fighting when the National Vanguard joined?,three years,proxy war,1020
801,"Which came first, the collapse of popular support for the Red Brigades or the dismantling of the main far-right terrorist groups?",collapse of popular support for the Red Brigades,proxy war,1020
802,How long after the Years of Lead began did the Bologna massacre occur?,12 years,proxy war,1020
803,How much longer were the Red Brigades belligerents than the Workers' Autonomy?,12 years,proxy war,1020
804,When did the IBF World Championships end in 1983?,May 8,sports event,1030
805,What was the first date of the 1983 IBF World Championships?,May 2,sports event,1030
806,How many years after Copenhagen were the IBF World Championships in Calgary?,two,sports event,1030
807,How many years after Jakarta were the IBF World Championships in Copenhagen?,three,sports event,1030
808,"Which country the silver medalist Park Joo-bong, Lee Eun-ku represented in Men's doubles at the 1983 IBF World Championships?",South Korea,sports event,1030
809,How many days did Men's doubles at the 1983 IBF World Championships was held?,7 Days,sports event,1030
810,Who is the gold medalist of Men's doubles at the 1983 IBF World Championships?,"Steen Fladberg, Jesper Helledie",sports event,1030
811,How many days did the IBF World Championships take place over in 1983?,7,sports event,1030
812,How many medals were won by the home country in 1983?,one,sports event,1030
813,How many nations went home without a medal after the 2016 FINA World Swimming Championships (25 m)?,44,sports event,1031
814,How many medal winners for the Women's 100 metre breaststroke at the 2016 FINA World Swimming Championships (25 m) came from the same country?,2,sports event,1031
815,What was the average time it took Alia Atkinson to swim across the Olympic pool once in her winning race?,15.76 seconds,sports event,1031
816,Who won the gold medal in  women's 100 metre breadstroke at the 2016  FINA World Swimming Championship ?,Alia Atkinson,sports event,1031
817,Where did the 2016 FINA World Swimming Championship held?,WFCU Centre,sports event,1031
818,"In the women's 100 metre breaststroke at the 2016 Fina World Swimming Championships, what are the total number of days for the heats, semifinals and finals combined?",2,sports event,1031
819,What's the number of years between the event before and the event after the women's 100 metre breaststroke at the 2016 Fina World Swimming Championships?,4,sports event,1031
820,How many days earlier was the heat from the final in the women's 100 metre breaststroke at the 2016 Fina World Swimming Championships?,1,sports event,1031
821,How many competitors had participated in Women's 100 metre breaststroke at the 2016 FINA World Swimming Championships ?,60,sports event,1031
822,How many days before the finals were the semifinals?,1,sports event,1032
823,How many days after the heats and semifinals did the finals occur?,1,sports event,1032
824,Which country did bronze medalist Sydney Pickrem was represented in 2019 World Aquatics Championships?,Canada,sports event,1032
825,How many more competitors were there than nations participating?,7,sports event,1032
826,How many days between semifinals and finals in 2019 World Aquatics Championships?,1 Day,sports event,1032
827,Who is the gold medalist of Women's 200 metre breaststroke at the 2019 World Aquatics Championships?,Yuliya Yefimova (Russia),sports event,1032
828,How many medals were won by the home country Women's 200 metre breaststroke at the 2019 World Aquatics Championships?,zero,sports event,1032
829,What day did the heats take place of the Women's 200 metre breaststroke at the 2019 World Aquatics Championships?,25 July 2019,sports event,1032
830,What day did the finals of the Women's 200 metre breaststroke at the 2019 World Aquatics Championships take place on?,26 July 2019,sports event,1032
831,What country did the gold medal winner on July 26th 2019 hail from?,Russia,sports event,1032
832,How many years before South Korea 2019 did the World Aquatics Championships take place?,two,sports event,1032
833,How many years after South Korea 2019 did the World Aquatics Championships take place again?,three,sports event,1032
834,How many days did the Hurricane season last in 1995 in the Atlantic?,213 days,cyclone,1089
835,Did the 1995 Hurricane season in the Atlantic average a hurricane per month?,The average was 1.57 Hurricanes per month,cyclone,1089
836,How many total storms formed in the 1995 Atlantic hurricane season?,19,cyclone,1089
837,What month did the first storm system form in the 1995 Atlantic hurricane season?,June,cyclone,1089
838,How many hurricanes formed in the 1995 Atlantic hurricane season?,11,cyclone,1089
839,How much damage per day was created by the 1995 Hurricane season in the Atlantic?,$0.058 Billion a day,cyclone,1089
840,How many months did the 2002 Atlantic hurricane season last?,3 months,cyclone,1090
841,Who was Joe Biden married to when he was first elected to the Senate?,Unmarried,cyclone,1090
842,Who was the US senator from Delaware in Dec 1972?,J. Caleb Boggs,cyclone,1090
843,Who was the better half of Joe Biden in 1970?,Neilia Hunter,cyclone,1090
844,Who was the better half of Joe Biden in 1970?,Neilia Hunter,cyclone,1090
845,How many total years (terms) does Joe Biden hold as Chair of the Senate Foreign Relations Committee?,6 years (2 terms),cyclone,1090
846,Who was Joe Biden married to when he was first elected to the Senate?,Unmarried,cyclone,1090
847,How many tropical depressions did not turn into major hurricanes during the 2002 Atlantic hurricane season?,12,cyclone,1090
848,How many hurricanes during the 2002 Atlantic hurricane season did not reach Cat. 3 status.,2,cyclone,1090
849,When the total depressions is 31 what was the total storms?,28,cyclone,1091
850,Who was the US senator from Delaware in Dec 1972?,A. J. Caleb Boggs,cyclone,1091
851,What was the lowest pressure in Wilma?,882 mbar (hPa; 26.05 inHg),cyclone,1091
852,How long maximum winds sustained?,1 minute,cyclone,1091
853,What was the worst Atlantic hurricane season?,1780 season,cyclone,1091
854,Who was the US senator from Delaware in Dec 1972?,J. Caleb Boggs,cyclone,1091
855,What positions did Joe Biden hold in 2008?,"The United States Senator from Delaware, Chair of the International Narcotics Control Caucus, Chair of Senate Foreign Relations Committee",cyclone,1091
856,How many years after the second marriage did Joe Biden become POTUS?,44 years,cyclone,1091
857,How many tropical depressions did not turn into hurricanes in the 2005 Atlantic hurricane season?,16,cyclone,1091
858,Why was the Atlantic hurricane season of 2005 so destructive?,warmer-than-normal sea surface temperatures combined with paths over very warm ocean currents which enabled many storms to rapidly intensify,cyclone,1091
859,What year had the most Atlantic hurricanes?,1950,cyclone,1091
860,How many days did the 2005 Atlantic hurricane season last?,363 days,cyclone,1091
861,How many hurricanes during the 2005 Atlantic hurricane season did not turn into a major storm?,8,cyclone,1091
862,At what age does Joe Biden join the democratic political party?,27,cyclone,1091
863,How many parties does Joe’s Biden’s is associated with in his entire lifetime?,one,cyclone,1091
864,How many months after the Tonnerre was ordered was it laid down?,five,ship,1110
865,What was the fate of the Tonnerre just a year after it was launched?,Burned and exploded,ship,1110
866,How many years were there from the time the Tonnerre was laid down and its launch?,14 years,ship,1110
867,When did the Tonnerre receive a name change?,1795,ship,1110
868,How many years from launch did the Tonnerre sail until it was burned down?,1 year,ship,1110
869,What was the name of the Tonnerre a year after being laid down?,Quatorze Juillet,ship,1110
870,How long after the Tonnerre was ordered was it commissioned?,14 years,ship,1110
871,How long was the Tonnerre in service before it was destroyed?,less than a year,ship,1110
872,How long was it between the time the Tonnerre was laid down and the time it was launched?,approximately fourteen years,ship,1110
873,How many months lasted between Maori being laid down and being launched?,14 months,ship,1111
874,What happened to the Maori a little after three years after it was commisioned?,Sunk by aircraft,ship,1111
875,When was the Maoriunderway completed?,30 November 1938,ship,1111
876,when was the Maoriunderway launched?,2 September 1937,ship,1111
877,How long after being completed was Maori commisioned?,5 days,ship,1111
878,How long after being ordered was Maoriunderway laid down?,4 months,ship,1111
879,How many days after being completed was Maoriunderway commissioned?,5 days,ship,1111
880,What duration was Maoriunderway completed after being launched?,1 year,ship,1111
881,When was the Maoriunderway laid down?,10 March 1936,ship,1111
882,What happened to I-179 ship 15 years after it launched?,Salvaged and scrapped,ship,1112
883,How many years ago did Sister shipI-176 was Salvaged and scrapped?,65 Years ago (1957),ship,1112
884,How long after I-179 was laid down was it completed?,2 years,ship,1112
885,How many years after sinking was I-179 salvaged?,14,ship,1112
886,How long did the I-179 last after being completed?,13 months,ship,1112
887,What was the fate of the I-179 just a month after it was completed?,Sunk during sea trials,ship,1112
888,How long after the I-179 was laid down was it completed?,2 years,ship,1112
889,How long before D-Day was the I-179 sunk?,328 days,ship,1112
890,What was the name of the Sister shipI-176 in 1942?,I-179,ship,1112
891,How many days did Sister ship I-176 was sunk after launched in 1942?,363 days after,ship,1112
892,How many years after the I-179 was stricken was it scrapped?,13,ship,1112
893,What happened to I-179 just one year later in the same month that it was launched?,Sunk during sea trials,ship,1112
894,How many years after being ordered was the HMSAstutereturning laid down?,3,ship,1114
895,How long after HMSAstute was ordered was the picture taken?,15 years,ship,1114
896,How many years after being laid down was HMSAstute launched?,six,ship,1114
897,How much bigger is the capacity over the complement?,11,ship,1114
898,How many years for the HMSAstutereturning to be ordered and finally put into service?,17,ship,1114
899,How many years for the HMSAstutereturning to be ordered and then launched?,20,ship,1114
900,How many years does HMSAstute is service in UK Navy?,8 Years (from 2014),ship,1114
901,Who is the Builder of HMSAstute Launched in 2007?,"BAE Systems Submarine Solutions, Barrow-in-Furness",ship,1114
902,How manys month did the HMSAstute Commissioned after Launched in 2007?,38 months,ship,1114
903,How many years did it take to build the HMS Victory?,7 years,ship,1115
904,How many years after the the HMSVictoryin Portsmouth was ordered was it launched?,7,ship,1115
905,What year was HMS Victory commissioned?,1778,ship,1115
906,What battle did Portsmouth participate in the year it was comissioned?,First Battle of Ushant,ship,1115
907,How many years after its launch did the Portsmouth participate in the Battle of Cape Spartel?,17,ship,1115
908,How many years after HMSVictory was ordered did it participate in the Battle of Cape Spartel?,24,ship,1115
909,How many years after HMSVictory was commissioned before the Battle of Trafalgar?,27,ship,1115
910,How long did it take the HMSVictory to be launched after being laid down?,6,ship,1115
911,How many years after its first battle did HMS Victory fight at Trafalgar?,27,ship,1115
912,How many months after being ordered was HMS Victory laid down?,12,ship,1115
913,How many years after being launched was HMS Victory fighting at Cape Spartel?,17,ship,1115
914,What year did HMS Victory launch?,1765,ship,1115
915,How long do you have to wait from the earliest you can serve to being eligible for special forces?,2 years,army,1116
916,What positions did Joe Biden hold in 2008?,"The United States Senator from Delaware, Chair of the International Narcotics Control Caucus, Chair of Senate Foreign Relations Committee",army,1116
917,How long has the Australian Defense Form been in it's current form?,46 years,army,1116
918,What is the approximate ration of active duty to reserve forces?,2:1,army,1116
919,"What was the year between when the Australian Defence Force's annual exports were around $2 billion and when the active personnel reserve was at 59,095?",2019,army,1116
920,"At which age would an Australian first be allowed to be all of selected, serving, deployed and selective service deployed for the Australian Defence Force?",19,army,1116
921,How many years after the Australian Defence Force was formed did it become its current form?,75,army,1116
922,How many parties does Joe’s Biden’s is associated with in his entire lifetime?,one,army,1116
923,At what age does Joe Biden join the democratic political party?,27,army,1116
924,Who is the Advisor to the Chiefs of Staff Committee?,Rick Angove RM,army,1117
925,"What are the service branches under Ministry of Defence, London?","British Army , Royal Navy,  Corps of Royal Marines , Royal Air Force",army,1117
926,What is the difference in the maximum and minimum of the budget in 2021?,7.1 Billion pounds,army,1117
927,What is the minimum age you have to be to join the British Armed Forces in 2021?,16,army,1117
928,How many type of industries are there in British were involved in defence?,Six,army,1117
929,What percentage of the active personnel were deployed in 2021?,5.6%,army,1117
930,Who are the foreign suppliers of Bundeswehr?,"European Union , United States",army,1118
931,What is the headquarters of Bundeswehr?,"Berlin, Bonn, and Potsdam",army,1118
932,Who was Joe Biden married to when he was first elected to the Senate?,Unmarried,army,1118
933,What is the annual exports of Bundeswehr in 2019?,€8.015 billion,army,1118
934,What percentage of personnel is deployed?,A little over 1%,army,1118
935,What was the relationship status of Joe Biden in 1979?,Married to Jill Jocabs,army,1118
936,Who was the better half of Joe Biden in 1970?,Neilia Hunter,army,1118
937,At what age does Joe Biden join the democratic political party?,27,army,1118
938,How many troops does Germany have 2022?,"Soldier numbers in the German Federal Armed Forces 2022, by type of service.",army,1118
939,Are Germany allowed to have an army?,"Yes, Germany is allowed to establish armed forces for solely defense but is limited to the German Army, German Soldiers, German Navy, and German Air force.",army,1118
940,Does Germany have a strong navy?,Ships and submarines,army,1118
941,Who was the US senator from Delaware in Dec 1972?,J. Caleb Boggs,army,1118
942,Who was the US senator from Delaware in Dec 1972?,J. Caleb Boggs,army,1118
943,How long did the Defense Force last before it's current form?,35 years,army,1118
944,How many service branches does the Defence Force encompass?,Six,army,1118
945,What was the relationship status of Joe Biden in 1979?,Married to Jill Jocabs,army,1118
946,Who was Joe Biden married to when he was first elected to the Senate?,Unmarried,army,1118
947,How many years after the second marriage did Joe Biden become POTUS?,44 years,army,1118
948,How many different defense suppliers does the Israel Defense Forces have?,Eight,army,1119
949,What is the longest conflict the Israel Defense Force been involved in?,South Lebanon conflict,army,1119
950,"Since it's inception, what's the longest amount of time the Israel Defense Forces have went without a major military operation?",11 years,army,1119
951,How many service branches are there?,Three,army,1119
952,How many years ago did Israel Defense Forces was founded?,74 Years ago,army,1119
953,Who was the US senator from Delaware in Dec 1972?,A. J. Caleb Boggs,army,1119
954,How many years had the Israel Defense Forces been created before the Sinai War?,8 years,army,1119
955,How many Israeli males age 17-49 are not fit for service?,"54,188",army,1119
956,Who was the better half of Joe Biden in 1970?,Neilia Hunter,army,1119
957,How many years after the second marriage did Joe Biden become POTUS?,44 years,army,1119
958,What was the name of the operation did Israel Defense Forces done in 1952?,Reprisal operations,army,1119
959,How many years did First Lebanon War was held from 1982?,3 Years,army,1119
960,How many active personnel did Japan Self-Defense Forces have in 2021?,"247,154",army,1120
961,How many years after the founding of the Japan Self-Defense Forces did the 1999 East Timorese crisis happen?,45 years,army,1120
962,What year was the Japan Self-Defense Forces founded?,1954,army,1120
963,What is the approximate ration of active to reserve personnel?,5:1,army,1120
964,What was the last official campaign the Japan Self-Defense Forces took part in?,Operation Ocean Shield,army,1120
965,How many years after the second marriage did Joe Biden become POTUS?,44 years,army,1120
966,What was the relationship status of Joe Biden in 1979?,Married to Jill Jocabs,army,1120
967,Who was the US senator from Delaware in Dec 1972?,J. Caleb Boggs,army,1120
968,How many foreign countries supple the Defense Forces?,Eight,army,1120
969,How many months are soldiers conscripted to the Republic of Korea Armed Forces on average across all branches?,20 months,army,1121
970,When was the Korean flag first used?,15 August 1948; 73 years ago,army,1121
971,How much of South Korea's GDP is spent on military?,2.8%(2021),army,1121
972,What is the maximum age for Korean military service?,18 years of age,army,1121
973,How many years older is a person considered to be the highest military age for the Republic of Korea Armed Forces than the youngest?,10 years,army,1121
974,What war was the Republic of Korea Armed Forces involved in just a year after the 50th anniversary of it's founding?,1999 East Timorese crisis,army,1121
975,What is the median age for someone considered to be military age in the Republic of Korea Armed Forces?,23 years,army,1121
976,How much longer is the conscription for the Air Froce than for the Army?,4 months,army,1121
977,How long after the Republic of Korea Armed Forces was founded was the Vietnam War?,17 years,army,1121
978,How long did it take the Saudi Arabian Armed Forces to take it's current form from when it was founded?,198 years,army,1122
979,Who was the Supreme Commander of Saudi Arabian Armed force?,King Salman bin Abdulaziz Al Saud,army,1122
980,Where was the headquarters of Saudi Armed forces located?,Riyadh,army,1122
981,How many years has the Saudi Arabian Armed Forces been in existance?,277 years,army,1122
982,What are the number of years that the current form of the Saudi Arabian Armed Forces have been in effect?,79 years,army,1122
983,How many years separate the founding and the current form of the Saudi Arabian Armed Forces?,198 years,army,1122
984,How long did it take Saudi Arabian Armed Forces to deploy personnel to Yemen after deploying personnel to Bahrain?,Four years,army,1122
985,What year would you have to be born to serve this year in the Saudi Arabian Armed Forces?,2005,army,1122
986,How many branches of force are there in Saudi Arabian Armed force?,Four,army,1122
987,How many armed services branches are there?,Six,army,1123
988,How many years ago did the United state armed force was formed?,247 years,army,1123
989,What commander in chief had a budget of US$782 for 2022?,Joe Biden,army,1123
990,What is the number of warrant officer types?,Five,army,1123
991,Who was the commander in chief of united states armed force at present?,President Joe Biden,army,1123
992,What was the budget alloted for United state armed force in 2022?,$782 billion,army,1123
993,What is the Sidereal rotation period of mars?,24h37m22.7s,planet,1137
994,What is the rotation period differenceof mars and earth?,39m 36s (mars:24h39m36s),planet,1137
995,What is the Synodic period difference between earth and mars?,"1.135 (earth 1y, mars 2.135)",planet,1137
996,How many Neptunian solar days are there in one Neptunian orbital period?,"89,666",planet,1138
997,What is the orbital period of Neptune in years?,164.8 yr,planet,1138
998,What planet was discovered in September of 1846?,Neptune,planet,1138
999,How many days longer is the orbital period of Neptune than the synodic period?,"59,828",planet,1138
1000,Around what year will the next orbital period begin starting from the time of perihelion?,2206,planet,1138
1001,How many years after the the discovery of Neptune is the time of perihelion?,196 years,planet,1138
1002,Approximately how many total deaths will there be in 2016 due to cholera?,"32,800",disease,1200
1003,"If I interacted with some bad water, and 8 hours later I had muscle cramps, what should I do to see if I have cholera?",Stool test.,disease,1200
1004,"If I was worried I had cholera on a Monday, what day would I be in the clear of not having it?",Saturday,disease,1200
1005,At what age is the most common onset of Gallbladder cancer?,After the age of 65.,disease,1201
1006,What is the survival rate in 5 years of Gallbladder cancer?,19% inside the United States,disease,1201
1007,How many deaths from Gallbladder cancer in the course of a year in the US?,"2,000",disease,1201
1008,How many total deaths from AIDS were there before 2020?,"35,620,000",disease,1202
1009,"If there are the same amount of new cases in 2021 than there were in 2020, how many people will be living with AIDS?",38.5 million,disease,1202
1010,How many total deaths can be expected if the death total for AIDS stays the same in 2021?,"36,980,000",disease,1202
1011,"By July 3, 2020, how many departments of France had less than 4.38 deaths per 100,000 residents?",8,disease,1203
1012,What region had the highest fatality rate?,The northeast,disease,1203
1013,What is the time difference between the fatality map and the confirmed cases map?,22 months,disease,1203
1014,What continent is the country in question located in?,Europe,disease,1203
1015,"How many people are fully vaccinated in France since the outbreak in Wuhan, China, as of the date the information was collected?","53,083,894",disease,1203
1016,What is the number of at least partially vaccinated to fully vaccinated individuals since the arrival date in France?,"54,587,663",disease,1203
1017,"As of May 5, 2022, how many regions of France had  ≥700,000 confirmed cases of COVID-19?",1,disease,1203
1018,"Before January 24, 2020, how many confirmed cases of COVID-19 had there been in France?",0,disease,1203
1019,"What is the category with the highest geographical concentration of Covid deaths per 100,000 in the data in July 2020?","700,000",disease,1203
1020,"What is the total number of recovered cases, as of the publishing of this information, since COVID-19 arrived in 25 January 2020 in Johor?","201,423",disease,1204
1021,How many Covid-19 deaths have been confirmed in Johor since the beginning of the pandemic?,"3,588",disease,1204
1022,"Are there more active or recovered COVID-19 cases as of October 25, 2021?",Recovered,disease,1204
1023,What country did the outbreak first occur in?,China,disease,1204
1024,How long has the pandemic lasted?,21 months,disease,1204
1025,What percentage of all time cases are currently active?,About 4-5%,disease,1204
1026,Who was the US senator from Delaware in Dec 1972?,J. Caleb Boggs,disease,1204
1027,What was the relationship status of Joe Biden in 1979?,Married to Jill Jocabs,disease,1204
1028,How many total years (terms) does Joe Biden hold as Chair of the Senate Foreign Relations Committee?,6 years (2 terms),disease,1204
1029,"How many White House COVID-19 outbreak cases had been confirmed as of September 26, 2022?",At least 53,disease,1205
1030,How much time elapsed between the first reported COVID-19 case and the first reported hospitalization?,14 days.,disease,1205
1031,There were at least 20 reported cases of Covid by which day in 2020?,Election Day,disease,1205
1032,Amy Coney Barret's nomination to the Supreme court was announced during which virus strain of COVID-19?,SARS-CoV-2,disease,1205
1033,What was the worst outcome of the outbreak?,An individual was hospitalized,disease,1205
1034,Who was the most noteworthy individual to contract Covid in this?,President Trump,disease,1205
1035,"If the first report of the White House COVID-19 outbreak had occurred a month later than it actually did, when would it have occurred?","November 1, 2020",disease,1205
1036,How many days did it take from arrival to it being first reported?,Five days,disease,1205
1037,"As of November 11, 2020, how many confirmed White House COVID-19 outbreak cases had there been from Pence's staff and election day combined?",At least 25,disease,1205
